STATIONS_ID,date_start,date_end,height,geo_lat,geo_lon,name,kl,more_precip,soil_temperature,solar,water_equiv,weather_phenomena,pressure,air_temperature
01617,19810101,20071231,210,51.7259,11.1317,Gernrode,True,True,False,False,False,True,,
01618,19690101,19961231,412,51.6906,11.1361,Gernrode-Sternhaus,False,True,False,False,False,False,,
01619,19560101,20200814,90,49.7622,8.4887,Gernsheim,True,True,False,False,False,True,,
01620,19310101,19970531,465,50.2833,9.9000,Geroda,False,True,False,False,False,False,,
01621,19490101,20161231,550,50.2766,9.9146,Geroda-Platz,True,True,False,False,False,True,,
01622,19510101,20030630,646,50.3499,11.5883,Geroldsgrün-Steinbach,False,True,False,False,False,False,,
01623,19960301,20041231,530,50.4477,9.9174,Gersfeld,True,True,False,False,True,True,,
01624,19510101,20021231,677,50.4167,9.8333,Gersfeld-Dalherda,False,True,False,False,False,False,,
01625,19510101,20041231,240,49.1503,7.2034,Gersheim,False,True,False,False,False,False,,
01626,19510101,20110731,653,48.6226,10.0321,Gerstetten,False,True,False,False,False,False,,
01627,19410101,20200816,562,48.5995,10.1313,Gerstetten-Dettingen,False,True,False,False,False,False,,
01628,19470127,19971231,455,48.4500,10.8833,Gersthofen,False,True,False,False,True,False,,
01629,19840101,20021231,210,50.9615,10.0710,Gerstungen,False,True,False,False,False,False,,
01631,19690101,19901231,45,52.1833,11.7500,Gerwisch,False,True,False,False,False,False,,
01632,19510101,20011231,62,51.9408,6.9929,Gescher,False,True,False,False,False,False,,
01633,19410101,19991231,215,51.5829,8.4707,Geseke-Eringerfeld,False,True,False,False,False,False,,
01634,19510101,19990630,483,48.3244,10.7062,Gessertshausen-Wollishausen,False,True,False,False,False,False,,
01635,19410101,19771231,850,49.3333,12.7833,Gibacht,False,True,False,False,False,False,,
01636,19510101,20051231,295,49.6556,9.9449,Giebelstadt,False,True,False,False,False,False,,
01637,19310101,19940228,155,51.6000,10.2167,Gieboldehausen,False,True,False,False,False,False,,
01638,19490101,19840430,158,50.5910,8.6551,Gießen,True,True,False,False,False,True,,
01639,19510101,20200816,203,50.6017,8.6439,Gießen/Wettenberg,True,True,True,False,True,True,,
01640,19790401,19981231,51,52.4833,10.5500,Gifhorn,False,True,False,False,False,False,,
01641,19890101,20200816,63,52.5322,10.5172,Gifhorn-Kästorf,False,True,False,False,False,False,,
01642,20130117,20200816,550,48.1085,11.2781,Gilching,False,True,False,False,True,False,,
01643,19510101,20061231,168,51.6351,10.0888,Gillersheim,False,True,False,False,False,False,,
01644,19510101,19701230,77,53.0333,9.7333,Gilmerdingen,False,True,False,False,False,False,,
01645,20041110,20200816,340,50.9656,9.0500,Gilserberg-Moischeid,True,True,False,False,True,True,,
01646,19510101,20051231,9,54.4576,13.2551,Gingst,False,True,False,False,False,False,,
01647,19410101,20200816,231,51.7903,10.2192,"Grund-Windhausen,",False,True,False,False,False,False,,
01648,19510101,20200816,270,50.7671,8.5854,Gladenbach,False,True,False,False,False,False,,
01649,19510101,20151031,30,52.7721,11.5652,Gladigau,False,True,False,False,False,False,,
01650,20041229,20200816,250,49.4648,7.4111,Henschtal,False,True,False,False,True,False,,
01651,19450401,20081231,368,50.8499,13.7629,Glashütte,False,True,False,False,False,False,,
01652,19510101,20200814,419,49.9014,11.4304,Mistelgau-Hardt,False,True,False,False,False,False,,
01653,19410101,20010831,368,50.2000,8.3833,Glashütten-Schloßborn,False,True,False,False,False,False,,
01654,18840101,20200816,182,51.1597,12.7004,"Lausick,",False,True,False,False,False,False,,
01655,19310101,19701230,506,48.4500,8.5167,Glatten,False,True,False,False,False,False,,
01656,19450401,19930531,235,50.8152,12.5248,Glauchau,False,True,False,False,False,False,,
01657,19690101,20021231,81,51.6520,11.9879,Glauzig,False,True,False,False,False,False,,
01658,19510101,20061231,318,51.4376,10.0596,Gleichen-Elbickerode,False,True,False,False,False,False,,
01659,19410101,20030831,185,51.4693,9.9788,Gleichen-Reinhausen,False,True,False,False,False,False,,
01660,19860401,20051231,419,49.3065,12.7381,Gleißenberg-Ried,False,True,False,False,False,False,,
01661,19510101,20010630,43,52.2378,11.6824,Glindenberg,False,True,False,False,False,False,,
01662,19410101,19771231,440,48.5000,10.4833,Glött,False,True,False,False,False,False,,
01663,19410101,20051231,552,47.9952,11.9153,Baiern-Kleinrohrsdorf,False,True,False,False,False,False,,
01664,19510101,20020930,326,48.0474,7.9427,Glottertal,False,True,False,False,False,False,,
01665,19310101,20061231,5,54.8664,9.5977,Glücksburg-Holnis,False,True,False,False,False,False,,
01666,19931101,20200816,12,54.8273,9.5058,Glücksburg-Meierwik,True,True,True,False,False,True,,
01667,19810101,20200816,1,53.7970,9.4295,Glückstadt,True,True,True,False,False,True,,
01668,19810801,19981231,5,53.3333,9.0000,Gnarrenburg-Karlshöfen,False,True,False,False,False,False,,
01669,19690101,20200816,43,53.8080,12.9608,Borrentin-Wolkwitz,False,True,False,False,False,False,,
01671,19710101,20061231,25,54.1353,9.8249,Gnutz,False,True,False,False,False,False,,
01672,19740101,19780630,19,51.6833,6.1667,Goch,True,False,False,False,False,False,,
01673,19710101,20200816,16,51.6849,6.1053,Goch-Asperden,False,True,False,False,False,False,,
01674,19510101,20200816,490,48.8621,9.8869,Göggingen,False,True,False,False,False,False,,
01677,19690101,20051231,110,53.4210,13.5649,"Göhren,",False,True,False,False,False,False,,
01678,19690101,20021231,300,50.7141,12.0166,Göhren-Döhlen,False,True,False,False,False,False,,
01679,19410101,20200816,243,49.5944,8.0422,Göllheim,False,True,False,False,False,False,,
01680,19310101,20200816,367,48.6890,9.6348,Göppingen-Jebenhausen,False,True,False,False,False,False,,
01681,18871101,20031231,565,48.7401,9.7158,Göppingen-Hohenstaufen,False,True,False,False,False,False,,
01682,19511229,20200816,820,47.7033,10.5135,Görisried,False,True,False,False,True,False,,
01683,19510101,20031231,37,53.4060,13.9082,Göritz,False,True,False,False,False,False,,
01684,20010101,20200816,238,51.1622,14.9506,Görlitz,True,True,True,True,True,True,,
01685,19510101,20061130,19,53.9901,13.2471,Görmin-Passow,False,True,False,False,False,False,,
01686,19690101,20051231,95,52.1730,12.3703,Görzke,False,True,False,False,False,False,,
01687,19460101,20200816,409,50.6275,11.8682,Göschitz,False,True,False,False,False,False,,
01688,19510101,20181231,243,50.8881,12.4384,Gößnitz,False,True,False,False,False,False,,
01689,19401207,20200816,443,49.7656,11.3061,Gößweinstein,True,True,False,False,True,True,,
01690,19690101,20100930,45,52.3655,12.5519,Göttin,False,True,False,False,False,False,,
01691,19810101,20200816,167,51.5002,9.9507,Göttingen,True,True,True,False,True,True,,
01692,19510101,20010630,243,51.5645,9.8480,Göttingen-Esebeck,False,True,False,False,False,False,,
01693,19360801,20200816,107,51.0895,13.6321,Dresden-Gohlis,False,True,False,False,False,False,,
01694,19610101,20200816,58,53.6060,12.1033,Goldberg,True,True,True,False,True,True,,
01695,19690101,20031231,21,52.9582,11.5471,Gollensdorf,False,True,False,False,False,False,,
01696,19690101,19911031,116,51.7000,13.8833,Gollmitz,False,True,False,False,False,False,,
01697,19690101,20200816,88,51.9861,13.5422,Golßen-Mahlsdorf,False,True,False,False,False,False,,
01698,19830901,20041231,663,48.3996,9.3906,Gomadingen,False,True,False,False,False,False,,
01699,19690101,20021231,53,52.0714,11.8227,Gommern,False,True,False,False,False,False,,
01700,19690101,20051231,104,51.5334,13.6190,Gorden,False,True,False,False,False,False,,
01701,20101201,20141217,21,53.0460,11.3608,Gorleben,False,True,False,False,True,False,,
01702,19310101,20041231,480,49.8586,7.0423,Gornhausen,False,True,False,False,False,False,,
01703,19690101,20061231,160,51.1979,11.8671,Goseck,False,True,False,False,False,False,,
01704,19310101,20060630,266,51.9180,10.4370,Goslar,False,True,False,False,False,False,,
01705,19690101,20021231,98,51.6693,12.4412,Gossa,False,True,False,False,False,False,,
01706,19690101,20001231,410,50.6357,11.4739,Goßwitz,False,True,False,False,False,False,,
01708,19790101,20200801,321,50.9331,10.6700,Gotha-Sundhausen,False,True,False,False,False,False,,
01709,19520101,19901231,360,50.8496,13.9392,"Gottleuba,",True,True,False,False,False,True,,
01710,19840101,20061231,430,50.8371,13.9343,"Gottleuba,",False,True,False,False,False,False,,
01711,20040102,20200816,438,47.7344,8.7932,Gottmadingen,False,True,False,False,True,False,,
01712,19310101,19571230,700,47.8167,11.8000,Gotzing,False,True,False,False,False,False,,
01714,19510101,20200814,3,54.2475,12.2377,"Graal-Müritz,",False,True,False,False,False,False,,
01715,19860101,20061231,200,51.2259,10.5420,Weinbergen-Grabe,False,True,False,False,False,False,,
01716,19410101,20200816,109,49.1478,8.4687,Graben-Neudorf,False,True,False,False,False,False,,
01717,18980901,20200816,28,53.2651,11.5042,Grabow,False,True,False,False,False,False,,
01718,19690101,20181231,62,52.2644,11.9804,Grabow-Ziegelsdorf,False,True,False,False,False,False,,
01719,19700101,20051231,70,53.5699,12.6015,Grabowhöfe,False,True,False,False,False,False,,
01720,19360102,19991231,477,49.6481,11.2450,Gräfenberg,False,True,False,False,True,False,,
01721,20061103,20200816,506,49.6640,11.2239,Gräfenberg-Kasberg,True,True,False,False,True,True,,
01722,20051125,20200812,492,49.6686,11.2019,Gräfenberg-Rangen,False,True,False,False,True,False,,
01723,19510101,20200813,424,50.7502,10.8040,Gräfenroda,False,True,False,False,False,False,,
01724,19730101,20200816,196,51.0870,10.7379,Tonna-Gräfentonna,False,True,False,False,False,False,,
01725,19460101,20061231,412,50.5255,11.7169,Gräfenwarth,False,True,False,False,False,False,,
01726,20160118,20200816,408,50.7041,11.0182,Ilmenau-Gräfinau-Angstedt,False,True,False,False,True,False,,
01727,19510101,20200816,948,47.7758,8.2476,Grafenhausen/Hochschwarzwald,False,True,False,False,False,False,,
01728,19310101,20061231,411,49.7175,11.8999,Grafenwöhr,False,True,False,False,False,False,,
01729,19510101,20200816,404,49.6993,11.9594,Grafenwöhr-Bruckendorfgmünd,False,True,False,False,False,False,,
01730,19310101,20200816,448,48.8960,12.9763,Grafling,False,True,False,False,False,False,,
01731,19310101,20200801,589,48.9488,12.9773,Grafling-Mühlen,False,True,False,False,False,False,,
01732,19510101,20051231,555,48.1180,11.1651,Grafrath-Unteralting,False,True,False,False,False,False,,
01733,19310101,20041231,760,47.4709,11.0181,Grainau,False,True,False,False,False,False,,
01734,19310101,20200816,1008,47.4561,10.9940,Grainau-Eibsee,False,True,False,False,False,False,,
01735,19960205,20200816,628,48.7894,13.6290,Grainet-Rehberg,True,True,False,False,True,True,,
01736,20070209,20200816,27,53.5731,10.6797,Grambek,True,True,True,False,True,True,,
01737,19510101,20031231,39,53.4160,14.3320,Grambow,False,True,False,False,False,False,,
01738,18910101,20010831,60,53.2149,14.0106,Gramzow,False,True,False,False,False,False,,
01740,19690101,20051231,54,53.0057,13.1650,Gransee,False,True,False,False,False,False,,
01741,19690701,20111231,65,53.5032,11.9382,Granzin,False,True,False,False,False,False,,
01742,19410101,20200816,447,49.6387,8.8361,Grasellenbach-Hammelbach,False,True,False,False,False,False,,
01743,18840101,20021231,183,50.9999,13.9279,Graupa,False,True,False,False,False,False,,
01744,19690101,20200816,139,51.5718,14.4764,Graustein,False,True,False,False,False,False,,
01745,19310101,19991231,264,50.7410,9.4717,Grebenau,False,True,False,False,False,False,,
01746,19310101,20200816,333,50.7431,9.4232,Grebenau-Reimenrod,False,True,False,False,False,False,,
01747,19410101,20200816,435,50.4876,9.3322,Grebenhain,False,True,False,False,False,False,,
01748,19380101,20050331,608,50.4788,9.2620,Grebenhain-Herchenhain,True,True,False,False,True,True,,
01749,19410101,19880331,475,50.5154,9.3128,Grebenhain-Ilbeshausen-Hochwaldhausen,False,True,False,False,False,False,,
01750,19410101,20200816,190,51.4498,9.4131,Grebenstein,False,True,False,False,False,False,,
01751,19410101,20200816,388,49.0368,11.3633,Greding,False,True,False,False,False,False,,
01753,19410101,20091231,562,49.0990,11.3392,Greding-Österberg,False,True,False,False,False,False,,
01754,19310101,20200816,430,50.6217,8.2927,Greifenstein,False,True,False,False,False,False,,
01755,19410101,20041231,197,50.5730,8.2938,Greifenstein-Allendorf,False,True,False,False,False,False,,
01756,19690501,19910228,40,53.0833,13.9667,Greiffenberg,False,True,False,False,False,False,,
01757,19780203,20200816,2,54.0967,13.4056,Greifswald,True,True,True,False,True,True,,
01758,19670101,19771231,2,54.1000,13.4500,Greifswald-Wieck,True,True,True,False,True,True,,
01759,20001025,20200816,12,54.2437,13.9102,Greifswalder,True,True,True,False,False,True,,
01760,19710101,20041231,450,49.5603,6.6829,Greimerath,False,True,False,False,False,False,,
01762,19450101,20061231,270,50.6249,12.1777,Greiz-Dölau,True,True,False,False,False,True,,
01763,19790101,20061231,273,50.6260,12.1760,Greiz-Dölau,False,True,False,False,False,False,,
01764,19310101,20200816,273,49.6956,10.8345,Gremsdorf,False,True,False,False,False,False,,
01765,19460101,20061231,163,51.2251,10.9395,Greußen,False,True,False,False,False,False,,
01766,19910216,20200816,48,52.1344,7.6969,Münster/Osnabrück,True,True,True,False,True,True,,
01767,19510101,20051231,52,53.4649,10.8372,Greven-Granzin,False,True,False,False,False,False,,
01768,19410101,20060930,71,51.0401,6.5896,Grevenbroich-Neurath,False,True,False,False,False,False,,
01769,20091221,20200816,25,53.8312,11.1713,Grevesmühlen,False,True,False,False,True,False,,
01770,19480401,20200816,38,52.4233,11.9660,Grieben,False,True,False,False,False,False,,
01771,19690101,20031231,13,54.0870,13.2110,Griebenow-Kreutzmannshagen,False,True,False,False,False,False,,
01772,19690101,20061231,74,51.8823,12.5056,Griebo,False,True,False,False,False,False,,
01773,19410101,20100331,390,48.4880,13.2237,"Griesbach,",False,True,False,False,False,False,,
01775,18820101,20061231,384,50.9513,13.5011,Tharandt-Grillenburg,False,True,False,False,False,False,,
01776,19510101,20061231,150,51.2354,12.7120,Grimma,False,True,False,False,False,False,,
01777,19690101,20031130,114,52.0592,12.3190,Reuden,False,True,False,False,False,False,,
01779,19510101,20200816,15,54.1413,13.0060,Papenhagen-Hoikenhagen,False,True,False,False,False,False,,
01780,19690101,20061231,570,50.4316,11.9443,Burgstein-Grobau,False,True,False,False,False,False,,
01781,19510101,20021231,155,51.1251,12.0368,Gröben,False,True,False,False,False,False,,
01782,19690101,20001231,37,52.2833,13.1833,Gröben-Jütchendorf,False,True,False,False,False,False,,
01783,19510101,20051231,508,48.1958,11.3655,Gröbenzell,False,True,False,False,False,False,,
01784,19690101,20061231,123,51.4693,12.1229,Wiedersdorf,False,True,False,False,False,False,,
01785,19690101,19941231,78,51.6833,11.8667,Gröbzig,False,True,False,False,False,False,,
01786,19031001,20200801,93,51.4195,13.4443,Gröditz,False,True,False,False,False,False,,
01787,19610101,20061231,15,54.1500,10.9500,Grömitz,False,True,False,False,False,False,,
01788,19310101,20051231,676,47.8794,10.2552,Grönenbach-Thal,False,True,False,False,False,False,,
01789,19690101,20200816,91,51.9364,11.2202,Gröningen,False,True,False,False,False,False,,
01790,18910101,20200801,64,51.7947,14.5068,Grötsch,False,True,False,False,False,False,,
01791,18910101,20161231,40,52.2043,7.0260,Gronau,False,True,False,False,False,False,,
01792,19410101,20200816,27,52.7553,7.4815,Groß,False,True,False,False,False,False,,
01793,19690101,20200816,104,51.8806,11.4650,Hecklingen-Groß,False,True,False,False,False,False,,
01795,19690101,19910131,78,53.6500,11.2500,Groß,False,True,False,False,False,False,,
01796,19690101,20051231,58,52.9943,13.5246,Groß,False,True,False,False,False,False,,
01797,19700101,20021231,133,51.5656,14.5687,Groß,False,True,False,False,False,False,,
01798,19310101,20010831,35,52.9610,8.6215,Groß,False,True,False,False,False,False,,
01799,19690101,20180630,50,53.8475,11.3276,Groß,False,True,False,False,False,False,,
01800,19690101,20011231,45,53.8117,11.3142,Groß,False,True,False,False,False,False,,
01801,20050128,20200816,31,52.4042,12.7923,Groß,False,True,False,False,True,False,,
01802,19510101,20200816,50,52.0218,14.0441,Märkische,False,True,False,False,False,False,,
01803,19931126,20200816,34,54.0714,12.3238,Groß,True,True,True,False,True,True,,
01804,19690101,20200816,57,51.9412,11.7633,Bördeland-Kleinmühlingen,False,True,False,False,False,False,,
01805,19690101,20030331,8,52.7042,14.3989,Groß,False,True,False,False,False,False,,
01806,19690101,20110930,55,53.5929,11.8296,Bülow-Runow,False,True,False,False,False,False,,
01807,19310101,19990731,73,52.6464,10.4343,Groß,False,True,False,False,False,False,,
01808,19690101,20021231,100,51.9280,11.1164,Groß,False,True,False,False,False,False,,
01809,19690101,20181231,125,52.1207,11.3915,Groß,False,True,False,False,False,False,,
01810,19690101,20200816,56,52.9094,13.5371,Schorfheide-Groß,False,True,False,False,False,False,,
01811,19690101,20061231,45,52.5055,11.7518,Groß,False,True,False,False,False,False,,
01812,19690101,20061231,39,52.6878,11.8085,Groß,False,True,False,False,False,False,,
01813,19310101,20200816,15,54.4032,9.7654,Groß,False,True,False,False,False,False,,
01814,19410101,20200816,87,49.9052,8.4459,Groß-Gerau-Wallerstädten,False,True,False,False,False,False,,
01815,19510101,19970731,150,49.8886,8.9168,Groß-Umstadt,False,True,False,False,False,False,,
01816,19310101,20021231,390,51.2606,9.7905,Großalmerode,False,True,False,False,False,False,,
01817,19690101,20011231,85,51.9792,11.2294,Großalsleben,False,True,False,False,False,False,,
01818,19690101,20051231,40,52.3667,13.3167,Großbeeren,False,True,False,False,False,False,,
01819,19060801,20140331,398,51.3606,10.6965,Sondershausen-Großberndten,False,True,False,False,False,False,,
01820,19490101,20021231,265,50.8500,11.6667,Großbockedra,False,True,False,False,False,False,,
01821,19690101,20031231,138,51.3390,13.0322,Dahlen-Großböhla,False,True,False,False,False,False,,
01822,19510101,20031231,224,49.0062,9.2867,Großbottwar,False,True,False,False,False,False,,
01823,19510101,20061231,668,50.5810,11.0048,Großbreitenbach,False,True,False,False,False,False,,
01824,19310101,20061231,8,53.3696,7.6405,Großefehn-Strackholt,False,True,False,False,False,False,,
01825,19760101,20051231,18,53.6685,12.5201,Großen,False,True,False,False,False,False,,
01826,19410101,20031231,328,51.9489,9.2964,Großenberg,False,True,False,False,False,False,,
01827,19310101,20200816,3,54.3726,11.0828,Großenbrode,False,True,False,False,False,False,,
01829,19510101,20000430,38,52.9432,8.2105,Großenkneten-Sage,False,True,False,False,False,False,,
01830,19310101,20110119,270,50.5455,9.5175,Großenlüder-Kleinlüder,False,True,False,False,False,False,,
01831,19830901,20040827,1449,49.1126,13.1353,Großer,True,False,False,False,False,False,,
01832,19821118,20200816,1436,49.1129,13.1338,Großer,True,True,False,False,True,True,,
01833,19470113,19821031,1307,49.0851,13.2801,Grosser,True,True,False,False,True,True,,
01834,19510101,19780630,913,50.8519,10.4665,Grosser,True,True,False,False,True,True,,
01835,19020331,19910131,200,51.0667,10.8333,Großfahner,False,True,False,False,False,False,,
01836,19690101,20021231,151,51.2151,12.1799,Großgörschen,False,True,False,False,False,False,,
01837,19690101,19961231,143,51.1720,12.1388,Großgrimma-Deumen,False,True,False,False,False,False,,
01838,19310101,19960731,326,49.4067,10.7959,Großhabersdorf,False,True,False,False,False,False,,
01839,19690101,20011231,283,51.1155,14.1082,Großharthau,False,True,False,False,False,False,,
01840,18980101,20061231,490,50.8127,13.3425,Großhartmannsdorf/Speicher,False,True,False,False,False,False,,
01841,19310101,20060228,4,53.5928,7.3436,Großheide,False,True,False,False,False,False,,
01842,19310101,20051231,295,50.1791,10.9356,Großheirath-Buchenrod,False,True,False,False,False,False,,
01844,20070124,20200816,517,47.9411,11.9004,Feldkirchen-Westerham-Lenzmühle,True,True,False,False,True,True,,
01845,19770101,19901231,360,50.7833,11.3667,Großkochberg,False,True,False,False,False,False,,
01846,20060306,20200816,344,48.6773,12.6204,Pilsting-Bäckermühle,False,True,False,False,True,False,,
01847,19690101,20200816,92,51.2743,12.0517,Weißenfels-Wengelsdorf,False,True,False,False,False,False,,
01848,19690101,20200816,118,51.3090,12.1718,Markranstädt-Großlehna,False,True,False,False,False,False,,
01849,19490101,20061231,408,48.8126,11.5728,Großmehring-Theißing,True,True,False,False,False,True,,
01850,19690101,19910930,201,51.2167,11.3000,Großmonra,False,True,False,False,False,False,,
01851,20060302,20200816,110,49.9229,9.0904,Großostheim,False,True,False,False,True,False,,
01852,19690101,19971231,162,51.2573,12.5145,Großpösna-Oberholz,False,True,False,False,False,False,,
01853,19410101,20200801,325,49.6675,9.7896,Großrinderfeld-Ilmspan,False,True,False,False,False,False,,
01854,19690101,20010831,263,51.1202,13.9794,Großröhrsdorf-Kleinröhrsdorf,False,True,False,False,False,False,,
01855,19020501,19901031,310,50.9000,14.6667,Großschönau,False,True,False,False,False,False,,
01856,19820101,19970630,320,50.9333,11.4833,Großschwabhausen,False,True,False,False,False,False,,
01857,19510101,20030831,195,51.4934,10.6918,Großwechsungen,False,True,False,False,False,False,,
01858,19690101,20200816,188,51.1662,10.6354,"Langensalza,",False,True,False,False,False,False,,
01860,19310101,20020630,2,54.2276,11.0333,Grube,False,True,False,False,False,False,,
01861,19510101,19971231,697,50.4527,12.3538,Grünbach,False,True,False,False,False,False,,
01863,19950301,20200816,258,50.2667,9.1854,Gründau-Breitenborn,True,True,True,False,False,True,,
01864,19710101,19850630,150,50.2500,9.1500,Gründau-Haingründau,False,True,False,False,False,False,,
01865,19510101,19901231,37,52.6833,12.9667,Grünefeld,False,True,False,False,False,False,,
01866,19690101,20051231,95,51.5068,13.7154,Grünewalde,False,True,False,False,False,False,,
01867,19690101,19990228,447,50.7677,13.1505,Grünhainichen,False,True,False,False,False,False,,
01868,19710101,20020630,35,52.4264,13.8382,Grünheide/Mark,False,True,False,False,False,False,,
01869,19930224,20200816,56,53.3153,13.9338,Grünow,True,True,True,False,True,True,,
01870,19310101,20200816,160,49.5665,8.1780,Grünstadt,False,True,False,False,False,False,,
01871,19510101,19970228,564,48.5912,9.6467,Gruibingen,False,True,False,False,False,False,,
01872,19510101,20021231,290,51.0182,13.5575,Grumbach,False,True,False,False,False,False,,
01873,19570501,20070331,300,51.7956,10.2380,"Grund,",True,True,False,False,False,True,,
01874,19800701,19921130,320,51.8000,10.2167,"Grund,",True,True,False,False,False,False,,
01875,19510101,20021231,492,48.9354,9.7364,"Gschwend,",True,True,False,False,True,True,,
01876,18900101,20200816,49,51.9472,14.6920,Guben,False,True,False,False,False,False,,
01877,19510101,19960331,220,51.1734,9.3594,Gudensberg,False,True,False,False,False,False,,
01878,19510101,19971031,60,53.2021,11.9682,Gülitz,False,True,False,False,False,False,,
01879,19450401,19981130,549,50.6669,12.8548,Günsdorf,False,True,False,False,False,False,,
01880,19690101,20200816,243,51.2978,11.0536,Kyffhäuserland-Günserode,False,True,False,False,False,False,,
01881,19510101,20011231,140,51.2167,11.0833,Günstedt,False,True,False,False,False,False,,
01882,19690101,19910531,420,51.6464,10.9810,Güntersberge,False,True,False,False,False,False,,
01883,19690501,19980531,444,51.6651,10.9975,Güntersberge,False,True,False,False,False,False,,
01884,19690501,19980131,475,51.6345,10.9340,Güntersberge-Friedrichshöhe,False,True,False,False,False,False,,
01885,20100101,20200816,420,51.6463,10.9810,Harzgerode-Güntersberge,False,True,False,False,True,False,,
01886,20091126,20200816,444,48.4878,10.2607,Günzburg,True,True,False,False,True,False,,
01887,19510101,20010131,45,52.7178,11.3758,Güssefeld,False,True,False,False,False,False,,
01888,19510101,20200816,10,53.8119,12.1140,Parum,False,True,False,False,False,False,,
01889,19720101,20031231,15,53.7773,12.2451,Güstrow-Kluess,False,True,False,False,False,False,,
01890,19470101,19501231,30,53.7667,12.2167,Güstrow-Schabernack,True,False,False,False,False,False,,
01891,19380101,20200816,73,51.8771,8.3577,Rheda-Wiedenbrück-Lintel,True,True,False,False,False,True,,
01892,19750601,20131027,72,51.9298,8.3005,Gütersloh,True,False,False,False,False,False,,
01893,19710101,19870930,76,51.9000,8.3667,Gütersloh,False,True,False,False,False,False,,
01894,18900520,20051231,15,53.9431,13.4038,Gützkow,False,True,False,False,False,False,,
01895,19510101,20040630,250,51.0167,7.5833,Gummersbach,False,True,False,False,False,False,,
01897,19310101,19990630,315,51.0473,7.5017,Gummersbach-Wegescheid,False,True,False,False,False,False,,
01898,19310101,20021231,432,48.5307,10.3696,Gundelfingen/Donau-Peterswörth,False,True,False,False,False,False,,
01899,19530202,20200816,170,49.2858,9.1662,Gundelsheim,False,True,False,False,True,False,,
01900,20060301,20200816,450,48.4522,12.1549,Vilsheim-Münchsdorf,False,True,False,False,True,False,,
01901,19310101,19990731,422,49.1200,10.7600,Gunzenhausen,False,True,False,False,False,False,,
01902,19841101,20001231,413,49.1273,10.7448,Gunzenhausen,True,True,False,False,False,True,,
01903,19851001,20001231,290,49.6978,6.7182,Gusterath,False,True,False,False,False,False,,
01904,19510101,20031231,302,48.1222,8.0080,Gutach,False,True,False,False,False,False,,
01905,19410101,20051231,500,49.4692,12.2852,Guteneck-Weidenthal,False,True,False,False,False,False,,
01906,19510101,19781231,550,48.1167,10.0000,Gutenzell,False,True,False,False,False,False,,
01907,19911101,20200816,279,51.2044,9.5131,Guxhagen-Albshausen,False,True,False,False,False,False,,
01908,19310101,19910831,156,51.2000,9.4833,Guxhagen-Breitenau,False,True,False,False,False,False,,
01909,19310101,20200816,528,48.1530,12.1705,"Haag,",False,True,False,False,False,False,,
01910,19310101,20140314,547,48.0916,11.7070,Putzbrunn-Solalinden,False,True,False,False,False,False,,
01911,19510101,19871231,56,51.5833,7.3167,Habinghorst,False,True,False,False,False,False,,
01912,19310101,20021231,160,50.4505,8.0513,Hadamar,False,True,False,False,False,False,,
01913,19690101,20200701,87,51.9892,11.3008,Hadmersleben,False,True,False,False,False,False,,
01914,19310101,19601230,768,47.7500,10.1167,Häfeliswald,False,True,False,False,False,False,,
01915,18870601,20061231,155,51.3590,14.8609,Hähnichen,False,True,False,False,False,False,,
01916,19780101,19860331,68,52.3500,10.1000,Hämelerwald,False,True,False,False,False,False,,
01917,19690201,20051231,355,50.6746,12.6117,Wildenfels-Härtensdorf,False,True,False,False,False,False,,
01918,19410101,20030831,291,51.2976,7.4136,Hagen,False,True,False,False,False,False,,
01919,19310101,20061130,3,53.3841,8.6323,Bramstedt-Hagen,False,True,False,False,False,False,,
01920,19780601,20071231,100,51.4129,7.4895,Hagen-Fley,True,True,False,False,False,True,,
01921,19610101,20050930,205,51.2720,7.5345,Hagen-Rummenohl,False,True,False,False,False,False,,
01922,19790101,19860228,111,51.3598,7.4717,Hagen,True,False,False,False,False,False,,
01923,19410101,20040131,113,51.3529,7.4489,Hagen-Wehringhausen,False,True,False,False,False,False,,
01926,19470101,20200801,30,53.4338,11.1767,Hagenow,False,True,False,False,False,False,,
01927,19610101,20200816,208,51.9494,10.2141,Hahausen,False,True,False,False,False,False,,
01928,19410101,19971231,385,49.5336,11.8019,Hahnbach,False,True,False,False,False,False,,
01929,19470101,20010731,567,51.8597,10.3368,Hahnenklee,True,True,False,False,False,True,,
01930,19510101,20050228,432,49.0343,12.7087,Haibach/Niederbayern-Recksberg,False,True,False,False,False,False,,
01933,19310101,20200816,1015,48.8479,13.7271,Haidmühle-Bischofsreut,False,True,False,False,False,False,,
01934,19310101,19930630,255,50.7430,8.2261,Haiger,False,True,False,False,False,False,,
01935,19310101,20021231,340,50.8091,8.2033,Haiger-Dillbrecht,False,True,False,False,False,False,,
01936,19931101,20081231,392,50.7163,8.1808,Haiger-Langenaubach,False,True,False,False,False,False,,
01937,20040102,20200816,524,48.3705,8.7666,Haigerloch-Weildorf,False,True,False,False,True,False,,
01938,20051121,20200816,464,48.3028,11.5318,Haimhausen-Ottershausen,False,True,False,False,True,False,,
01939,19410101,20040630,363,48.2116,12.8823,Haiming,False,True,False,False,False,False,,
01940,19510101,20041231,340,51.0333,8.9833,Haina,False,True,False,False,False,False,,
01941,19410101,19991231,495,51.0667,8.9833,Haina,False,True,False,False,False,False,,
